CASEID,YEAR,STATEFIP,EMPSTAT,PED,SED_EAT,ANYSECDRK,ANYSECEAT,ACTIVITY,DURATION,SED_EAT_LN,START
20080302081661,2008,36,1,60,5,1,1,50101,100,0,12:20:00
20080302081661,2008,36,1,60,5,1,1,50101,75,0,14:15:00
20080302081662,2008,36,1,90,0,2,2,50101,88,0,8:32:00
20080302081662,2008,36,1,90,0,2,2,50101,135,0,10:15:00
20080302081662,2008,36,1,90,0,2,2,50101,120,0,13:20:00
20080302081662,2008,36,1,90,0,2,2,50101,85,0,15:35:00
20080302081677,2008,36,1,90,0,2,2,50101,90,0,10:35:00
20080302081677,2008,36,1,90,0,2,2,50101,300,0,13:05:00
20080302081700,2008,37,1,100,5,2,1,50101,95,0,7:55:00
20080302081700,2008,37,1,100,5,2,1,50101,285,5,12:30:00
20080302081710,2008,37,1,60,0,2,2,60101,190,0,17:50:00
20080302081715,2008,37,1,45,10,1,1,50101,120,0,4:00:00
20080302081715,2008,37,1,45,10,1,1,50101,155,0,8:55:00
20080302081715,2008,37,1,45,10,1,1,50101,220,0,13:20:00
20080302081725,2008,37,1,120,0,2,2,50101,335,0,6:25:00
20080302081725,2008,37,1,120,0,2,2,50101,255,0,13:15:00
20080302081730,2008,37,1,80,0,2,2,50101,125,0,14:55:00
20080302081731,2008,37,1,65,2,1,1,50101,310,2,6:50:00
20080302081731,2008,37,1,65,2,1,1,50101,240,0,13:00:00
20080302081732,2008,37,1,40,10,1,1,50201,50,0,8:10:00
20080302081732,2008,37,1,40,10,1,1,50101,500,10,9:10:00
20080302081749,2008,39,1,75,0,2,2,50101,54,0,16:06:00
20080302081756,2008,39,1,60,10,1,1,50101,325,0,6:05:00
20080302081756,2008,39,1,60,10,1,1,50101,180,0,12:00:00
20080302081770,2008,39,1,50,15,1,1,50101,325,10,7:05:00
20080302081770,2008,39,1,50,15,1,1,50101,180,0,13:00:00
20080302081774,2008,39,1,75,45,1,1,50101,405,15,5:15:00
20080302081777,2008,39,1,90,12,1,1,50101,495,12,8:45:00
20080302081782,2008,39,1,120,15,2,1,50101,300,5,5:30:00
20080302081782,2008,39,1,120,15,2,1,50101,105,0,10:45:00
20080302081782,2008,39,1,120,15,2,1,50101,45,0,13:30:00
20080302081784,2008,39,1,30,60,1,1,50101,15,0,6:30:00
20080302081784,2008,39,1,30,60,1,1,50101,150,0,6:45:00
20080302081784,2008,39,1,30,60,1,1,50101,450,0,9:30:00
20080302081784,2008,39,1,30,60,1,1,50101,60,0,17:00:00
20080302081793,2008,39,1,0,345,2,1,50101,120,120,4:00:00
20080302081793,2008,39,1,0,345,2,1,50101,105,105,6:15:00
20080302081793,2008,39,1,0,345,2,1,50101,210,60,0:30:00
20080302081800,2008,39,1,22,30,2,1,50101,645,30,7:15:00
20080302081804,2008,39,1,50,10,1,1,50101,375,10,5:45:00
20080302081804,2008,39,1,50,10,1,1,50101,160,0,12:20:00
20080302081806,2008,39,1,40,0,2,2,50101,60,0,4:00:00
20080302081809,2008,39,1,85,845,2,1,50104,30,30,6:50:00
20080302081809,2008,39,1,85,845,2,1,50101,130,130,7:20:00
20080302081809,2008,39,1,85,845,2,1,50101,150,150,9:45:00
20080302081809,2008,39,1,85,845,2,1,50104,30,30,12:36:00
20080302081809,2008,39,1,85,845,2,1,50101,120,120,13:06:00
20080302081809,2008,39,1,85,845,2,1,50101,39,39,15:21:00
20080302081810,2008,39,1,105,0,2,2,50101,30,0,9:00:00
20080302081821,2008,39,1,45,60,1,1,50101,243,0,4:57:00
20080302081829,2008,40,1,10,20,1,1,50101,210,0,6:30:00
20080302081829,2008,40,1,10,20,1,1,50101,10,0,12:08:00
20080302081840,2008,40,1,5,10,1,1,50101,135,0,7:45:00
20080302081840,2008,40,1,5,10,1,1,50101,190,0,10:05:00
20080302081840,2008,40,1,5,10,1,1,50101,270,10,13:30:00
20080302081842,2008,40,1,15,4,1,1,50101,266,3,7:34:00
20080302081842,2008,40,1,15,4,1,1,50101,88,0,12:17:00
20080302081842,2008,40,1,15,4,1,1,50101,208,1,13:47:00
20080302081842,2008,40,1,15,4,1,1,50101,65,0,17:25:00
20080302081842,2008,40,1,15,4,1,1,50101,105,0,19:00:00
20080302081845,2008,40,1,40,20,1,1,50101,375,10,6:15:00
20080302081845,2008,40,1,40,20,1,1,50101,154,10,13:26:00
20080302081849,2008,41,1,75,0,2,2,50101,90,0,16:00:00
20080302081860,2008,41,1,25,10,1,1,50101,240,0,9:00:00
20080302081860,2008,41,1,25,10,1,1,50101,245,10,13:55:00
20080302081864,2008,41,1,20,55,1,1,50101,120,15,11:05:00
20080302081865,2008,41,1,25,0,2,2,50101,255,0,5:45:00
20080302081865,2008,41,1,25,0,2,2,50101,715,0,10:05:00
20080302081870,2008,42,1,60,15,1,1,50101,120,15,11:20:00
20080302081873,2008,42,1,70,0,2,2,50101,156,0,7:54:00
20080302081873,2008,42,1,70,0,2,2,50101,155,0,10:45:00
20080302081873,2008,42,1,70,0,2,2,50101,100,0,13:50:00
20080302081873,2008,42,1,70,0,2,2,50101,45,0,15:45:00
20080302081884,2008,42,1,40,0,2,2,50101,670,0,6:20:00
20080302081886,2008,42,1,45,0,2,2,60101,240,0,7:30:00
20080302081886,2008,42,1,45,0,2,2,60101,150,0,12:00:00
20080302081887,2008,42,1,58,55,1,1,50101,165,10,9:45:00
20080302081887,2008,42,1,58,55,1,1,50101,265,10,13:00:00
20080302081887,2008,42,1,58,55,1,1,50102,150,0,17:30:00
20080302081887,2008,42,1,58,55,1,1,50102,135,0,20:15:00
20080302081891,2008,42,1,95,0,2,2,50101,180,0,7:30:00
20080302081891,2008,42,1,95,0,2,2,50101,250,0,13:35:00
20080302081891,2008,42,1,95,0,2,2,50101,150,0,21:00:00
20080302081912,2008,42,1,30,15,1,1,50101,70,0,2:50:00
20080302081919,2008,42,1,90,0,2,2,50101,330,0,6:30:00
20080302081919,2008,42,1,90,0,2,2,50101,240,0,13:00:00
20080302081922,2008,42,1,60,0,1,2,50101,195,0,7:30:00
20080302081922,2008,42,1,60,0,1,2,50101,225,0,11:15:00
20080302081924,2008,42,1,80,0,2,2,50101,305,0,7:25:00
20080302081924,2008,42,1,80,0,2,2,50101,390,0,13:00:00
20080302081938,2008,42,1,20,0,1,1,50101,698,0,7:22:00
20080302081949,2008,44,1,75,15,1,1,50101,240,0,8:35:00
20080302081954,2008,45,1,95,0,2,2,50101,130,0,6:50:00
20080302081954,2008,45,1,95,0,2,2,50101,135,0,9:15:00
20080302081954,2008,45,1,95,0,2,2,50101,180,0,12:00:00
20080302081966,2008,45,1,15,10,1,1,50101,180,0,4:00:00
20080302081966,2008,45,1,15,10,1,1,50101,10,0,7:00:00
20080302081966,2008,45,1,15,10,1,1,50101,10,0,7:10:00
20080302081966,2008,45,1,15,10,1,1,50101,608,10,17:52:00
20080302081970,2008,46,1,40,30,1,1,50101,240,30,9:00:00
20080302081975,2008,46,1,60,0,2,2,50101,281,0,8:19:00
20080302081975,2008,46,1,60,0,2,2,50101,255,0,13:15:00
20080302081983,2008,47,1,75,0,2,2,50101,180,0,6:30:00
20080302081983,2008,47,1,75,0,2,2,50101,135,0,9:45:00
20080302081983,2008,47,1,75,0,2,2,50101,180,0,12:30:00
20080302081983,2008,47,1,75,0,2,2,50102,150,0,18:00:00
20080302081986,2008,47,1,65,0,2,2,50102,135,0,11:45:00
20080302081986,2008,47,1,65,0,2,2,50102,105,0,14:15:00
20080302081986,2008,47,1,65,0,2,2,50102,165,0,16:15:00
20080302081986,2008,47,1,65,0,2,2,50102,60,0,20:15:00
20080302081986,2008,47,1,65,0,2,2,50102,75,0,22:00:00
20080302081986,2008,47,1,65,0,2,2,50102,45,0,23:15:00
20080302081993,2008,47,1,40,0,2,2,50101,135,0,7:45:00
20080302081993,2008,47,1,40,0,2,2,50101,105,0,10:15:00
20080302081993,2008,47,1,40,0,2,2,50101,80,0,12:40:00
20080302081993,2008,47,1,40,0,2,2,50101,135,0,14:15:00
20080302081993,2008,47,1,40,0,2,2,60102,120,0,18:30:00
20080302082010,2008,47,1,45,15,2,1,50101,275,0,7:25:00
20080302082010,2008,47,1,45,15,2,1,50101,170,0,12:25:00
20080302082025,2008,48,1,30,0,2,2,50101,345,0,7:15:00
20080302082042,2008,48,1,60,340,1,1,50101,225,40,7:00:00
20080302082042,2008,48,1,60,340,1,1,50101,300,300,11:15:00
20080302082043,2008,48,1,40,20,1,1,50101,240,20,10:30:00
20080302082043,2008,48,1,40,20,1,1,50101,440,0,14:45:00
20080302082058,2008,48,1,12,10,2,1,50101,192,0,6:55:00
20080302082058,2008,48,1,12,10,2,1,50101,274,0,10:26:00
20080302082073,2008,48,1,150,0,2,2,50101,120,0,4:50:00
20080302082073,2008,48,1,150,0,2,2,50101,265,0,7:05:00
20080302082073,2008,48,1,150,0,2,2,50101,180,0,12:30:00
20080302082077,2008,48,1,30,0,2,2,50101,15,0,10:02:00
20080302082078,2008,48,1,80,0,2,2,50101,195,0,4:00:00
20080302082078,2008,48,1,80,0,2,2,50101,240,0,18:45:00
20080302082078,2008,48,1,80,0,2,2,50101,85,0,23:05:00
20080302082078,2008,48,1,80,0,2,2,50101,180,0,1:00:00
20080302082089,2008,48,1,90,0,2,2,50101,170,0,15:40:00
20080302082089,2008,48,1,90,0,2,2,50101,240,0,19:00:00
20080302082089,2008,48,1,90,0,2,2,50101,150,0,23:15:00
20080302082102,2008,48,1,85,30,1,1,50101,15,0,4:55:00
20080302082102,2008,48,1,85,30,1,1,50101,275,5,7:25:00
20080302082102,2008,48,1,85,30,1,1,50101,240,5,13:00:00
20080302082120,2008,48,1,30,0,2,2,50101,180,0,12:15:00
20080302082120,2008,48,1,30,0,2,2,50101,120,0,15:30:00
20080302082120,2008,48,1,30,0,2,2,50101,360,0,18:00:00
20080302082122,2008,48,1,90,14,1,1,50102,269,7,8:31:00
20080302082122,2008,48,1,90,14,1,1,50102,90,0,13:30:00
20080302082122,2008,48,1,90,14,1,1,50102,75,0,20:30:00
20080302082139,2008,48,1,50,0,2,2,50101,190,0,7:50:00
20080302082139,2008,48,1,50,0,2,2,50101,20,0,13:54:00
20080302082143,2008,48,1,60,1,1,1,50101,215,0,10:25:00
20080302082143,2008,48,1,60,1,1,1,50101,240,1,15:00:00
20080302082157,2008,48,1,45,6,1,1,50101,235,3,8:05:00
20080302082157,2008,48,1,45,6,1,1,50101,180,3,12:30:00
20080302082157,2008,48,1,45,6,1,1,50101,45,0,15:45:00
20080302082165,2008,48,1,120,0,2,2,50101,30,0,20:59:00
20080302082184,2008,49,1,73,7,2,1,50101,240,0,7:32:00
20080302082184,2008,49,1,73,7,2,1,50101,279,5,12:06:00
20080302082186,2008,49,1,35,5,1,1,50101,345,0,7:15:00
20080302082186,2008,49,1,35,5,1,1,50101,300,0,14:00:00
20080302082186,2008,49,1,35,5,1,1,50101,275,0,19:25:00
20080302082189,2008,49,1,55,0,2,2,50101,285,0,7:15:00
20080302082189,2008,49,1,55,0,2,2,50101,240,0,12:30:00
20080302082194,2008,51,1,35,120,1,1,50101,120,0,9:00:00
20080302082194,2008,51,1,35,120,1,1,50101,615,120,11:15:00
20080302082204,2008,51,1,40,0,97,2,50101,1,0,7:29:00
20080302082204,2008,51,1,40,0,97,2,50101,180,0,13:00:00
20080302082204,2008,51,1,40,0,97,2,50101,85,0,18:35:00
20080302082208,2008,51,1,60,0,2,2,50101,270,0,7:30:00
20080302082208,2008,51,1,60,0,2,2,50101,220,0,12:20:00
20080302082211,2008,51,1,30,17,1,1,50101,195,0,9:45:00
20080302082211,2008,51,1,30,17,1,1,50101,240,2,13:30:00
20080302082219,2008,51,1,60,0,97,2,50101,240,0,10:10:00
20080302082219,2008,51,1,60,0,97,2,50101,240,0,15:14:00
20080302082246,2008,51,1,90,15,1,1,50101,280,15,7:20:00
20080302082246,2008,51,1,90,15,1,1,50101,330,0,13:00:00
20080302082251,2008,53,1,30,35,2,1,50101,390,0,6:30:00
20080302082251,2008,53,1,30,35,2,1,50101,300,0,13:30:00
20080302082260,2008,53,1,30,25,1,1,50101,210,0,6:00:00
20080302082260,2008,53,1,30,25,1,1,50101,170,5,9:40:00
20080302082260,2008,53,1,30,25,1,1,50101,114,20,12:36:00
20080302082265,2008,53,1,75,15,1,1,50101,120,0,12:21:00
20080302082266,2008,53,1,120,0,2,2,50101,135,0,8:15:00
20080302082266,2008,53,1,120,0,2,2,50101,255,0,10:45:00
20080302082266,2008,53,1,120,0,2,2,50101,165,0,15:15:00
20080302082268,2008,53,1,120,0,2,2,50101,380,0,5:40:00
20080302082268,2008,53,1,120,0,2,2,50101,226,0,13:14:00
20080302082272,2008,53,1,85,20,1,1,50101,293,0,4:07:00
20080302082275,2008,53,1,20,25,2,1,50101,470,25,9:10:00
20080302082275,2008,53,1,20,25,2,1,50101,60,0,19:20:00
20080302082286,2008,54,1,73,0,2,2,50101,300,0,7:00:00
20080302082286,2008,54,1,73,0,2,2,50101,255,0,13:00:00
20080302082303,2008,55,1,60,0,2,2,50101,30,0,10:00:00
20080302082317,2008,55,1,95,0,2,2,50101,60,0,13:00:00
20080302082317,2008,55,1,95,0,2,2,50101,30,0,15:10:00
20080302082317,2008,55,1,95,0,2,2,50101,60,0,18:35:00
20080302082317,2008,55,1,95,0,2,2,50101,180,0,20:20:00
20080302082318,2008,55,1,65,2,2,1,50101,180,0,6:30:00
20080302082318,2008,55,1,65,2,2,1,50101,135,0,9:45:00
20080302082318,2008,55,1,65,2,2,1,50101,180,0,12:30:00
20080302082320,2008,55,1,120,30,1,1,50101,30,0,16:00:00
20080302082321,2008,55,1,75,0,2,2,50101,252,0,8:33:00
20080302082328,2008,56,1,120,1010,1,1,50101,725,725,7:40:00
20080302082329,2008,56,1,45,0,2,2,50101,285,0,5:45:00
20080302082329,2008,56,1,45,0,2,2,50101,330,0,10:45:00
20080302082332,2008,8,1,60,0,2,2,50101,294,0,7:06:00
20080302082332,2008,8,1,60,0,2,2,50101,195,0,12:30:00
20080302082341,2008,8,1,30,10,1,1,50101,309,10,7:51:00
20080302082341,2008,8,1,30,10,1,1,50101,120,0,14:00:00
20080302082347,2008,8,1,80,0,2,2,50101,330,0,6:30:00
20080302082347,2008,8,1,80,0,2,2,50101,210,0,13:00:00
20080302082372,2008,19,1,60,9,1,1,50101,250,0,5:50:00
20080302082372,2008,19,1,60,9,1,1,50101,230,3,10:30:00
20080302082376,2008,19,1,50,3,1,1,50101,30,0,12:10:00
20080302082381,2008,20,1,30,240,1,1,50101,90,0,9:35:00
20080302082392,2008,23,1,60,5,1,1,50101,295,5,7:35:00
20080302082392,2008,23,1,60,5,1,1,50101,120,0,13:00:00
20080302082392,2008,23,1,60,5,1,1,50101,70,0,15:20:00
20080302082392,2008,23,1,60,5,1,1,50101,30,0,21:30:00
20080302082394,2008,23,1,0,30,2,1,50101,638,25,9:07:00
20080302082399,2008,24,1,35,15,1,1,50101,405,15,7:15:00
20080302082406,2008,24,1,120,10,2,1,50101,95,0,10:25:00
20080302082406,2008,24,1,120,10,2,1,50101,60,0,16:00:00
20080302082406,2008,24,1,120,10,2,1,50101,240,10,18:00:00
20080302082406,2008,24,1,120,10,2,1,50101,30,0,22:30:00
20080302082415,2008,27,1,45,30,2,1,50101,115,0,10:05:00
20080302082422,2008,27,1,20,25,1,1,50101,410,10,10:25:00
20080302082423,2008,27,1,150,0,2,2,50102,120,0,9:00:00
20080302082423,2008,27,1,150,0,2,2,50102,75,0,12:05:00
20080302082423,2008,27,1,150,0,2,2,50102,85,0,14:05:00
20080302082428,2008,27,1,110,20,2,1,50101,320,5,6:10:00
20080302082428,2008,27,1,110,20,2,1,50101,200,0,12:40:00
20080302082429,2008,27,1,115,0,2,2,50101,294,0,7:36:00
20080302082429,2008,27,1,115,0,2,2,50101,143,0,12:52:00
20080302082434,2008,29,1,20,20,1,1,50101,240,0,4:00:00
20080302082437,2008,29,1,50,0,2,2,50101,600,0,9:00:00
20080302082438,2008,29,1,50,15,2,1,50101,330,0,6:15:00
20080302082438,2008,29,1,50,15,2,1,50101,290,10,12:25:00
20080302082440,2008,31,1,30,0,2,2,50101,233,0,8:07:00
20080302082440,2008,31,1,30,0,2,2,50101,203,0,12:37:00
20080302082446,2008,31,1,100,6,1,1,50101,230,0,7:50:00
20080302082446,2008,31,1,100,6,1,1,50101,312,3,12:48:00
20080302082451,2008,32,1,60,570,1,1,50101,10,0,9:32:00
20080302082451,2008,32,1,60,570,1,1,50101,510,510,12:27:00
20080302082452,2008,32,1,85,0,2,2,50101,210,0,8:30:00
20080302082452,2008,32,1,85,0,2,2,50101,205,0,12:15:00
20080302082457,2008,33,1,65,0,2,2,50101,170,0,6:55:00
20080302082457,2008,33,1,65,0,2,2,50101,120,0,10:00:00
20080302082457,2008,33,1,65,0,2,2,50101,135,0,12:30:00
20080302082457,2008,33,1,65,0,2,2,50101,120,0,15:00:00
20080302082458,2008,33,1,30,60,1,1,50101,690,60,6:30:00
20080302082458,2008,33,1,30,60,1,1,50101,120,0,19:00:00
20080302082460,2008,38,1,0,0,2,2,50101,355,0,8:05:00
20080302082478,2008,45,1,90,10,2,1,50101,228,0,6:52:00
20080302082478,2008,45,1,90,10,2,1,50101,65,0,10:55:00
20080302082478,2008,45,1,90,10,2,1,50101,150,0,13:00:00
20080302082478,2008,45,1,90,10,2,1,50101,45,0,15:45:00
20080302082479,2008,45,1,0,75,1,1,50101,330,30,7:00:00
20080302082479,2008,45,1,0,75,1,1,50101,265,0,13:35:00
20080302082493,2008,53,1,30,900,1,1,50101,30,30,6:30:00
20080302082493,2008,53,1,30,900,1,1,50101,60,60,7:00:00
20080302082493,2008,53,1,30,900,1,1,50101,60,60,15:20:00
20080302082495,2008,53,1,90,0,2,2,50101,120,0,4:00:00
20080302082495,2008,53,1,90,0,2,2,50101,165,0,6:15:00
20080302082495,2008,53,1,90,0,2,2,50101,135,0,9:30:00
20080302082495,2008,53,1,90,0,2,2,50101,120,0,12:00:00
20080302082496,2008,53,1,15,10,1,1,50101,60,0,5:50:00
20080302082496,2008,53,1,15,10,1,1,50101,90,0,6:50:00
20080302082496,2008,53,1,15,10,1,1,50101,120,0,8:20:00
20080302082496,2008,53,1,15,10,1,1,50101,30,0,10:20:00
20080302082496,2008,53,1,15,10,1,1,50101,180,10,10:50:00
20080302082496,2008,53,1,15,10,1,1,50101,20,0,13:50:00
20080302082496,2008,53,1,15,10,1,1,50101,30,0,14:10:00
20080302082496,2008,53,1,15,10,1,1,50101,30,0,14:40:00
20080302082496,2008,53,1,15,10,1,1,50101,80,0,15:10:00
20080303080034,2008,13,1,80,15,1,1,50101,60,0,8:05:00
20080303080034,2008,13,1,80,15,1,1,50101,90,0,18:05:00
20080303080047,2008,17,1,10,3,1,1,50104,10,0,7:50:00
20080303080047,2008,17,1,10,3,1,1,50101,330,0,8:00:00
20080303080047,2008,17,1,10,3,1,1,50101,129,0,14:26:00
20080303080048,2008,17,1,75,20,2,1,50101,120,0,4:00:00
20080303080048,2008,17,1,75,20,2,1,50101,210,0,22:00:00
20080303080048,2008,17,1,75,20,2,1,50101,120,0,2:00:00
20080303080052,2008,17,1,40,15,1,1,50101,300,15,12:00:00
20080303080074,2008,28,1,70,0,2,2,50101,210,0,6:00:00
20080303080074,2008,28,1,70,0,2,2,50101,180,0,9:45:00
20080303080074,2008,28,1,70,0,2,2,50101,180,0,13:30:00
20080303080074,2008,28,1,70,0,2,2,50101,75,0,16:45:00
20080303080091,2008,37,1,45,0,2,2,50101,310,0,6:50:00
20080303080091,2008,37,1,45,0,2,2,50101,255,0,12:30:00
20080303080522,2008,1,1,45,0,2,2,50101,370,0,6:20:00
20080303080522,2008,1,1,45,0,2,2,50101,75,0,12:45:00
20080303080553,2008,4,1,90,0,2,2,50101,223,0,13:17:00
20080303080553,2008,4,1,90,0,2,2,50101,105,0,17:15:00
20080303080553,2008,4,1,90,0,2,2,50101,120,0,19:30:00
20080303080553,2008,4,1,90,0,2,2,50101,75,0,21:45:00
20080303080722,2008,6,1,20,35,2,1,50101,15,0,5:15:00
20080303080794,2008,6,1,150,0,2,2,50101,60,0,22:46:00
20080303080829,2008,8,1,20,2,1,1,50101,190,2,4:00:00
20080303080829,2008,8,1,20,2,1,1,50101,40,0,3:20:00
20080303080835,2008,8,1,90,10,2,1,50101,60,0,7:25:00
20080303080835,2008,8,1,90,10,2,1,50101,205,0,8:35:00
20080303080835,2008,8,1,90,10,2,1,50101,250,0,12:20:00
20080303080931,2008,12,1,50,5,1,1,50101,140,0,9:10:00
20080303080931,2008,12,1,50,5,1,1,50101,285,5,11:45:00
20080303080941,2008,12,1,0,40,1,1,50101,385,0,12:05:00
20080303080964,2008,12,1,60,22,1,1,50101,80,2,8:40:00
20080303080964,2008,12,1,60,22,1,1,50101,150,0,10:20:00
20080303080964,2008,12,1,60,22,1,1,50101,170,10,13:40:00
20080303080964,2008,12,1,60,22,1,1,50101,148,10,19:32:00
20080303080964,2008,12,1,60,22,1,1,50101,50,0,22:10:00
20080303080984,2008,13,1,75,0,2,2,50101,370,0,5:50:00
20080303080984,2008,13,1,75,0,2,2,50101,240,0,13:00:00
20080303081010,2008,13,1,60,75,1,1,50101,195,0,8:15:00
20080303081010,2008,13,1,60,75,1,1,50101,150,0,12:30:00
20080303081010,2008,13,1,60,75,1,1,50101,135,0,15:15:00
20080303081042,2008,16,1,80,240,2,1,50101,280,0,7:20:00
20080303081042,2008,16,1,80,240,2,1,50101,240,240,13:00:00
20080303081059,2008,17,1,85,30,1,1,50101,200,0,6:40:00
20080303081059,2008,17,1,85,30,1,1,50101,125,0,10:25:00
20080303081059,2008,17,1,85,30,1,1,50101,360,30,13:00:00
20080303081096,2008,17,1,60,20,1,1,50101,360,5,11:30:00
20080303081108,2008,17,1,115,0,2,2,50101,180,0,7:00:00
20080303081108,2008,17,1,115,0,2,2,50101,105,0,10:15:00
20080303081108,2008,17,1,115,0,2,2,50101,210,0,13:00:00
20080303081133,2008,17,1,105,0,2,2,50101,180,0,6:20:00
20080303081133,2008,17,1,105,0,2,2,50101,355,0,9:35:00
20080303081157,2008,18,1,80,0,2,2,50101,30,0,7:00:00
20080303081157,2008,18,1,80,0,2,2,50101,120,0,7:45:00
20080303081157,2008,18,1,80,0,2,2,50101,180,0,9:55:00
20080303081157,2008,18,1,80,0,2,2,50101,30,0,15:30:00
20080303081179,2008,18,1,75,0,1,2,50101,315,0,7:15:00
20080303081179,2008,18,1,75,0,1,2,50101,165,0,13:15:00
20080303081204,2008,20,1,30,0,2,2,50101,280,0,7:20:00
20080303081204,2008,20,1,30,0,2,2,50101,120,0,14:00:00
20080303081210,2008,21,1,10,35,1,1,50101,405,0,6:35:00
20080303081225,2008,21,1,45,0,2,2,50101,120,0,5:30:00
20080303081225,2008,21,1,45,0,2,2,50101,170,0,17:10:00
20080303081346,2008,26,1,60,60,2,1,50101,10,0,17:30:00
20080303081437,2008,29,1,45,0,2,2,50102,30,0,7:55:00
20080303081437,2008,29,1,45,0,2,2,50102,45,0,8:55:00
20080303081437,2008,29,1,45,0,2,2,50102,20,0,9:40:00
20080303081437,2008,29,1,45,0,2,2,50102,30,0,10:00:00
20080303081437,2008,29,1,45,0,2,2,50102,15,0,10:45:00
20080303081437,2008,29,1,45,0,2,2,50102,45,0,11:10:00
20080303081437,2008,29,1,45,0,2,2,50102,5,0,13:15:00
20080303081437,2008,29,1,45,0,2,2,50102,130,0,13:20:00
20080303081437,2008,29,1,45,0,2,2,50102,15,0,15:30:00
20080303081437,2008,29,1,45,0,2,2,50102,20,0,17:45:00
20080303081437,2008,29,1,45,0,2,2,50102,30,0,18:05:00
20080303081452,2008,29,1,30,0,2,2,50101,180,0,17:00:00
20080303081452,2008,29,1,30,0,2,2,50101,115,0,20:05:00
20080303081452,2008,29,1,30,0,2,2,50101,130,0,22:20:00
20080303081478,2008,31,1,0,0,1,2,50104,15,0,11:05:00
20080303081478,2008,31,1,0,0,1,2,50101,120,0,11:20:00
20080303081478,2008,31,1,0,0,1,2,50101,120,0,13:35:00
20080303081478,2008,31,1,0,0,1,2,50101,120,0,16:15:00
20080303081478,2008,31,1,0,0,1,2,50101,120,0,18:30:00
20080303081492,2008,32,1,45,0,2,2,50101,135,0,4:45:00
20080303081492,2008,32,1,45,0,2,2,50101,225,0,7:15:00
20080303081545,2008,34,1,110,0,2,2,50101,75,0,6:55:00
20080303081545,2008,34,1,110,0,2,2,50101,210,0,8:30:00
20080303081545,2008,34,1,110,0,2,2,50101,180,0,13:00:00
20080303081586,2008,36,1,60,0,2,2,50102,240,0,4:00:00
20080303081586,2008,36,1,60,0,2,2,50101,215,0,11:10:00
20080303081586,2008,36,1,60,0,2,2,50101,240,0,15:00:00
20080303081591,2008,36,1,35,0,2,2,60101,233,0,6:42:00
20080303081591,2008,36,1,35,0,2,2,60101,185,0,10:55:00
20080303081734,2008,37,1,38,0,2,2,50101,150,0,7:00:00
20080303081734,2008,37,1,38,0,2,2,50101,195,0,9:45:00
20080303081734,2008,37,1,38,0,2,2,50101,245,0,13:25:00
20080303081734,2008,37,1,38,0,2,2,50101,102,0,17:45:00
20080303081736,2008,37,1,3,10,1,1,50101,310,10,22:50:00
20080303081774,2008,39,1,75,0,2,2,50101,300,0,8:39:00
20080303081774,2008,39,1,75,0,2,2,50101,141,0,14:09:00
20080303081785,2008,39,1,105,0,2,2,50101,238,0,8:02:00
20080303081785,2008,39,1,105,0,2,2,50101,240,0,12:30:00
20080303081830,2008,40,1,60,0,2,2,50101,285,0,6:45:00
20080303081830,2008,40,1,60,0,2,2,50101,210,0,12:00:00
20080303081842,2008,40,1,70,2,1,1,50102,240,0,10:50:00
20080303081866,2008,41,1,160,0,2,2,50101,15,0,10:10:00
20080303081866,2008,41,1,160,0,2,2,50101,100,0,21:20:00
20080303081866,2008,41,1,160,0,2,2,50101,30,0,23:00:00
20080303081887,2008,42,1,90,0,2,2,50101,140,0,6:25:00
20080303081887,2008,42,1,90,0,2,2,50101,105,0,9:00:00
20080303081887,2008,42,1,90,0,2,2,50101,195,0,11:15:00
20080303081909,2008,42,1,70,0,2,2,50104,20,0,5:05:00
20080303081909,2008,42,1,70,0,2,2,50101,240,0,5:25:00
20080303081909,2008,42,1,70,0,2,2,50101,180,0,9:55:00
20080303081909,2008,42,1,70,0,2,2,50101,130,0,13:20:00
20080303081947,2008,45,1,60,70,2,1,50101,60,0,10:30:00
20080303082005,2008,47,1,20,0,2,2,50101,10,0,9:45:00
20080303082005,2008,47,1,20,0,2,2,50101,5,0,14:00:00
20080303082008,2008,47,1,15,15,1,1,50101,600,15,7:30:00
20080303082117,2008,48,1,30,30,2,1,50101,480,15,5:00:00
20080303082117,2008,48,1,30,30,2,1,50101,270,15,13:30:00
20080303082182,2008,49,1,70,0,1,2,50101,120,0,6:30:00
20080303082182,2008,49,1,70,0,1,2,50101,195,0,8:45:00
