TUCASEID,t110101
20160807162006,105
20160807162009,5
20160807162010,30
20160807162013,60
20160807162014,118
20160807162028,180
20160807162029,30
20160807162030,25
20160807162033,30
20160807162037,45
20160807162038,0
20160807162049,140
20160807162052,60
20160807162058,25
20160807162067,80
20160807162079,95
20160807162082,30
20160807162083,90
20160807162085,80
20160807162087,15
20160807162088,60
20160807162089,0
20160807162096,45
20160807162100,20
20160807162102,50
20160807162103,45
20160807162113,0
20160807162115,70
20160807162119,0
20160807162121,110
20160807162122,30
20160807162127,30
20160807162129,35
20160807162131,60
20160807162133,45
20160807162140,50
20160807162141,100
20160807162154,15
20160807162157,55
20160807162158,225
20160807162174,40
20160807162175,160
20160807162178,15
20160807162196,30
20160807162197,20
20160807162198,20
20160807162204,10
20160807162207,15
20160807162209,75
20160807162214,60
20160807162215,200
20160807162217,90
20160807162220,120
20160807162222,30
20160807162224,90
20160807162225,240
20160807162226,90
20160807162227,100
20160807162230,110
20160807162240,75
20160807162246,90
20160807162256,113
20160807162261,105
20160807162263,50
20160807162273,170
20160807162279,80
20160807162283,30
20160807162286,99
20160807162287,180
20160807162291,155
20160807162292,150
20160807162297,433
20160807162300,20
20160807162304,65
20160807162307,165
20160807162308,0
20160807162310,49
20160807162311,60
20160807162313,105
20160807162314,50
20160807162316,0
20160807162322,45
20160807162326,10
20160807162328,15
20160807162330,45
20160807162331,30
20160807162333,163
20160807162338,25
20160807162343,45
20160807162348,75
20160807162357,85
20160807162360,140
20160807162373,120
20160807162385,185
20160807162388,20
20160807162389,90
20160807162392,30
20160807162395,10
20160807162402,635
20160807162403,150
20160807162404,30
20160807162406,80
20160807162409,25
20160807162411,90
20160807162414,15
20160807162424,45
20160807162427,30
20160807162430,55
20160807162434,60
20160807162435,75
20160807162436,110
20160807162442,120
20160807162447,40
20160807162450,20
20160807162454,45
20160807162461,20
20160807162465,90
20160807162467,45
20160807162469,125
20160807162470,160
20160807162483,50
20160807162490,40
20160807162491,90
20160807162498,45
20160807162500,150
20160807162502,15
20160807162505,0
20160807162506,60
20160807162507,30
20160807162515,60
20160807162523,125
20160807162526,60
20160807162529,30
20160807162540,70
20160807162546,165
20160807162550,180
20160808160001,50
20160808160010,40
20160808160012,4
20160808160024,65
20160808160033,65
20160808160054,120
20160808160055,180
20160808160061,40
20160808160500,45
20160808160504,15
20160808160517,40
20160808160520,180
20160808160535,60
20160808160538,55
20160808160540,30
20160808160543,120
20160808160547,67
20160808160554,75
20160808160557,30
20160808160578,150
20160808160595,130
20160808160597,90
20160808160613,50
20160808160619,105
20160808160623,45
20160808160626,90
20160808160642,85
20160808160644,50
20160808160647,65
20160808160652,15
20160808160657,90
20160808160661,40
20160808160665,60
20160808160681,100
20160808160712,60
20160808160730,40
20160808160735,267
20160808160744,30
20160808160754,210
20160808160755,20
20160808160758,70
20160808160789,35
20160808160805,60
20160808160823,60
20160808160840,45
20160808160874,60
20160808160891,0
20160808160902,30
20160808160915,25
20160808160919,30
20160808160920,25
20160808160945,30
20160808160958,40
20160808160971,105
20160808160972,75
20160808160978,40
20160808160999,20
20160808161003,70
20160808161004,30
20160808161028,37
20160808161032,7
20160808161049,95
20160808161051,50
20160808161059,20
20160808161062,40
20160808161087,0
20160808161091,90
20160808161100,35
20160808161101,170
20160808161119,105
20160808161126,195
20160808161134,60
20160808161142,110
20160808161159,30
20160808161165,0
20160808161176,50
20160808161193,15
20160808161198,60
20160808161206,30
20160808161212,40
20160808161216,67
20160808161217,110
20160808161231,45
20160808161232,190
20160808161235,25
20160808161250,150
20160808161274,30
20160808161299,100
20160808161323,105
20160808161383,45
20160808161384,65
20160808161393,40
20160808161394,60
20160808161421,60
20160808161428,90
20160808161443,25
20160808161452,20
20160808161465,90
20160808161476,135
20160808161488,35
20160808161499,90
20160808161503,60
20160808161507,20
20160808161517,57
20160808161524,60
20160808161555,10
20160808161561,25
20160808161573,35
20160808161574,30
20160808161588,90
20160808161612,10
20160808161625,65
20160808161629,65
20160808161642,0
20160808161645,83
20160808161646,7
20160808161647,0
20160808161673,120
20160808161680,30
20160808161685,60
20160808161702,90
20160808161715,45
20160808161750,45
20160808161798,173
20160808161808,75
20160808161821,60
20160808161846,50
20160808161858,30
20160808161864,30
20160808161900,60
20160808161909,135
20160808161916,65
20160808161917,60
20160808161922,45
20160808161929,75
20160808161948,50
20160808161950,40
20160808161954,20
20160808161956,30
20160808161972,75
20160808161973,60
20160808161986,150
20160808161992,60
20160808162000,37
20160808162017,150
20160808162021,30
20160808162030,75
20160808162031,90
20160808162041,50
20160808162050,60
20160808162063,60
20160808162072,90
20160808162073,120
20160808162075,110
20160808162104,15
20160808162111,70
20160808162119,30
20160808162125,10
20160808162136,120
20160808162147,30
20160808162167,110
20160808162170,15
20160808162173,60
20160808162199,20
20160808162206,30
20160808162209,60
20160808162221,15
20160808162237,55
20160808162242,60
20160808162257,75
20160808162275,75
20160808162280,90
20160808162285,15
20160808162293,60
20160808162306,0
20160808162375,60
20160808162394,75
20160808162399,15
20160808162425,110
20160808162427,50
20160808162429,30
20160808162432,105
20160808162436,60
20160808162439,55
20160808162453,40
20160808162461,140
20160808162493,65
20160808162500,55
20160808162505,70
20160808162516,100
20160906161071,80
20160906161251,55
20160906161368,30
20160906161977,40
20160906162279,90
20160907160023,150
20160907160118,90
20160907160502,16
20160907160503,125
20160907160548,45
20160907160564,186
20160907160612,35
20160907160629,35
20160907160631,15
20160907160660,45
20160907160666,10
20160907160682,60
20160907160683,0
20160907160702,40
20160907160713,90
20160907160717,0
20160907160722,20
20160907160726,120
20160907160727,0
20160907160730,30
20160907160747,35
20160907160755,125
20160907160798,0
20160907160839,30
20160907160888,90
20160907160897,30
20160907160904,60
20160907160913,60
20160907160977,28
20160907160992,60
20160907160993,30
20160907161046,0
20160907161051,0
20160907161052,50
20160907161059,110
20160907161084,70
20160907161085,60
20160907161094,60
20160907161175,60
20160907161181,120
20160907161185,90
20160907161229,120
20160907161265,75
20160907161379,90
20160907161430,35
20160907161432,120
20160907161474,0
20160907161475,17
20160907161488,120
20160907161500,60
20160907161538,60
20160907161565,45
20160907161625,60
20160907161626,0
20160907161627,45
20160907161646,30
20160907161664,80
20160907161671,65
20160907161752,75
20160907161759,65
20160907161766,40
20160907161776,10
20160907161821,70
20160907161830,30
20160907161870,30
20160907161890,100
20160907161912,40
20160907161945,150
20160907161974,70
20160907161995,30
20160907161999,0
20160907162021,30
20160907162062,130
20160907162101,60
20160907162116,10
20160907162120,0
20160907162138,30
20160907162171,50
20160907162172,45
20160907162173,70
20160907162186,60
20160907162187,90
20160907162190,180
20160907162231,0
20160907162233,35
20160907162239,120
20160907162245,5
20160907162249,75
20160907162255,30
20160907162277,20
20160907162341,50
20160907162353,60
20160907162368,60
20160907162370,40
20160907162374,150
20160907162387,10
20160907162486,55
20160907162539,50
20160908160003,105
20160908160016,15
20160908160017,35
20160908160018,3
20160908160022,55
20160908160023,75
20160908160025,45
20160908160029,90
20160908160031,150
20160908160038,30
20160908160042,90
20160908160048,150
20160908160056,75
20160908160062,65
20160908160077,0
20160908160085,35
20160908160090,105
20160908160095,30
20160908160096,90
20160908160099,40
20160908160107,10
20160908160120,18
20160908160130,65
20160908160132,120
20160908160137,60
20160908160148,30
20160908160150,15
20160908160151,20
20160908160505,90
20160908160508,70
20160908160509,0
20160908160510,85
20160908160511,45
20160908160522,110
20160908160524,50
20160908160525,185
20160908160527,50
20160908160534,90
20160908160544,60
20160908160559,50
20160908160560,90
20160908160565,60
20160908160567,120
20160908160569,160
20160908160573,60
20160908160577,60
20160908160585,20
20160908160591,0
20160908160592,105
20160908160596,0
20160908160599,20
20160908160600,105
20160908160602,65
20160908160603,110
20160908160606,30
20160908160607,70
20160908160608,30
20160908160614,15
20160908160616,60
20160908160620,50
20160908160622,60
20160908160628,20
20160908160630,60
20160908160631,60
20160908160633,50
20160908160635,30
20160908160636,145
20160908160637,135
20160908160643,70
20160908160646,0
20160908160653,105
20160908160654,50
20160908160655,65
20160908160658,60
20160908160666,60
20160908160667,1
20160908160668,28
20160908160672,60
20160908160673,60
20160908160684,90
20160908160689,90
20160908160690,20
20160908160694,40
20160908160705,55
20160908160706,90
20160908160716,70
20160908160721,155
20160908160727,75
20160908160733,0
20160908160736,60
20160908160737,95
20160908160738,7
20160908160740,135
20160908160743,165
20160908160747,30
20160908160749,0
20160908160753,60
20160908160756,30
20160908160760,75
20160908160762,18
20160908160763,30
20160908160768,90
20160908160770,15
20160908160775,82
20160908160777,55
20160908160780,105
20160908160783,75
20160908160784,180
20160908160788,12
20160908160790,45
20160908160794,76
20160908160795,95
20160908160801,70
20160908160803,45
20160908160804,120
20160908160806,30
20160908160809,30
20160908160821,30
20160908160822,25
20160908160824,65
20160908160826,25
20160908160827,55
20160908160828,55
20160908160833,60
20160908160838,30
20160908160839,145
20160908160841,60
20160908160842,120
20160908160845,65
20160908160854,11
20160908160855,60
20160908160858,75
20160908160863,80
20160908160866,0
20160908160875,60
20160908160876,20
20160908160877,0
20160908160879,40
20160908160890,25
20160908160892,75
20160908160896,30
20160908160899,30
20160908160903,40
20160908160904,70
20160908160905,143
20160908160907,10
20160908160908,55
20160908160911,0
20160908160912,30
20160908160913,60
20160908160916,60
20160908160924,70
20160908160928,40
20160908160930,30
20160908160933,30
20160908160934,24
20160908160936,0
20160908160941,50
20160908160943,60
20160908160944,60
20160908160952,30
20160908160962,0
20160908160964,60
20160908160966,45
20160908160967,20
20160908160973,120
20160908160977,0
20160908160979,40
20160908160991,0
20160908160994,60
20160908161005,115
20160908161007,45
20160908161011,50
20160908161018,30
20160908161023,60
20160908161030,120
20160908161033,0
20160908161044,45
20160908161046,100
20160908161047,27
20160908161054,60
20160908161056,0
20160908161057,25
20160908161067,30
20160908161068,75
20160908161075,140
20160908161076,40
20160908161079,45
20160908161080,30
20160908161083,50
20160908161086,20
20160908161093,60
20160908161099,120
20160908161109,110
20160908161112,20
20160908161123,0
20160908161131,0
20160908161143,15
20160908161145,60
20160908161154,30
20160908161155,75
20160908161161,100
20160908161167,60
20160908161168,120
20160908161170,30
20160908161173,15
20160908161178,30
20160908161183,35
20160908161184,0
20160908161187,60
20160908161197,40
20160908161199,90
20160908161201,30
20160908161205,65
20160908161207,170
20160908161208,80
20160908161214,55
20160908161218,0
20160908161228,20
20160908161229,75
20160908161242,60
20160908161245,50
20160908161246,35
20160908161247,30
20160908161253,35
20160908161270,125
20160908161271,60
20160908161272,120
20160908161273,105
20160908161277,60
20160908161278,40
20160908161281,60
20160908161285,120
20160908161289,120
20160908161292,0
20160908161293,60
20160908161302,20
20160908161308,20
20160908161315,100
20160908161316,37
20160908161319,145
20160908161320,75
20160908161321,170
20160908161329,100
20160908161335,20
20160908161340,120
20160908161345,52
20160908161347,70
20160908161355,150
20160908161358,45
20160908161361,65
20160908161364,10
20160908161372,50
20160908161376,195
20160908161382,30
20160908161387,45
20160908161390,40
20160908161391,125
20160908161398,50
20160908161400,225
20160908161404,50
20160908161405,0
20160908161408,0
20160908161410,75
20160908161412,30
20160908161416,45
20160908161418,60
20160908161419,20
20160908161423,100
20160908161427,50
20160908161433,35
20160908161440,380
20160908161441,5
20160908161447,45
20160908161450,5
20160908161451,75
20160908161455,55
20160908161457,30
20160908161462,130
20160908161463,210
20160908161464,58
20160908161466,120
20160908161470,20
20160908161471,50
20160908161474,30
20160908161478,55
20160908161479,0
20160908161481,40
20160908161484,30
20160908161485,75
20160908161491,75
20160908161495,40
20160908161496,75
20160908161504,129
20160908161505,100
20160908161513,135
20160908161515,110
20160908161516,300
20160908161520,45
20160908161527,55
20160908161529,0
20160908161533,150
20160908161534,26
20160908161538,40
20160908161539,60
20160908161541,75
20160908161544,20
