CASEID,YEAR,STATEFIP,PED,SED_EAT,ANYSECEAT,ACTIVITY,DURATION,START
20070504071710,2007,36,60,20,1,50101,70,14:20:00
20070504071713,2007,36,60,0,2,50101,150,8:30:00
20070504071713,2007,36,60,0,2,50101,100,11:20:00
20070504071722,2007,36,110,0,2,50101,150,7:30:00
20070504071722,2007,36,110,0,2,50101,205,10:05:00
20070504071724,2007,36,90,70,1,50101,355,8:35:00
20070504071724,2007,36,90,70,1,50101,75,16:00:00
20070504071727,2007,36,55,0,2,50101,300,9:55:00
20070504071727,2007,36,55,0,2,50101,160,15:20:00
20070504071728,2007,36,150,15,1,50101,60,6:00:00
20070504071728,2007,36,150,15,1,50101,285,7:45:00
20070504071728,2007,36,150,15,1,50101,45,13:15:00
20070504071729,2007,36,210,750,1,50101,60,14:00:00
20070504071738,2007,36,60,0,2,50101,30,7:00:00
20070504071738,2007,36,60,0,2,50101,150,13:30:00
20070504071738,2007,36,60,0,2,50101,155,17:25:00
20070504071746,2007,36,60,14,1,50101,334,6:56:00
20070504071746,2007,36,60,14,1,50101,135,13:30:00
20070504071749,2007,36,20,135,1,50101,110,13:40:00
20070504071749,2007,36,20,135,1,50101,15,23:10:00
20070504071762,2007,36,60,20,1,50101,140,8:40:00
20070504071762,2007,36,60,20,1,50101,135,11:30:00
20070504071773,2007,36,183,4,1,50101,228,8:42:00
20070504071773,2007,36,183,4,1,50101,218,13:42:00
20070504071781,2007,36,0,5,1,50101,375,10:45:00
20070504071783,2007,36,15,15,1,50101,255,9:30:00
20070504071784,2007,36,65,10,1,50101,175,10:05:00
20070504071784,2007,36,65,10,1,50101,45,13:15:00
20070504071790,2007,36,67,0,2,50101,75,8:30:00
20070504071790,2007,36,67,0,2,50101,120,10:00:00
20070504071790,2007,36,67,0,2,50101,110,12:40:00
20070504071790,2007,36,67,0,2,50101,135,14:45:00
20070504071793,2007,36,80,0,2,50101,120,7:00:00
20070504071793,2007,36,80,0,2,50101,170,9:10:00
20070504071793,2007,36,80,0,2,50101,105,12:45:00
20070504071793,2007,36,80,0,2,50101,150,14:45:00
20070504071793,2007,36,80,0,2,50101,35,17:25:00
20070504071796,2007,36,50,5,1,50101,299,8:01:00
20070504071796,2007,36,50,5,1,50101,270,13:15:00
20070504071809,2007,37,200,0,2,50101,310,7:50:00
20070504071809,2007,37,200,0,2,50101,130,14:20:00
20070504071816,2007,37,110,30,1,50101,240,8:00:00
20070504071816,2007,37,110,30,1,50101,240,13:30:00
20070504071818,2007,37,57,10,1,60101,285,8:00:00
20070504071818,2007,37,57,10,1,60101,92,13:15:00
20070504071818,2007,37,57,10,1,50101,119,15:16:00
20070504071818,2007,37,57,10,1,50101,60,21:54:00
20070504071826,2007,37,80,0,2,50101,225,8:15:00
20070504071826,2007,37,80,0,2,50101,441,12:54:00
20070504071829,2007,37,75,135,1,50101,150,9:30:00
20070504071835,2007,37,20,5,1,50101,360,7:17:00
20070504071835,2007,37,20,5,1,50101,129,14:21:00
20070504071853,2007,37,5,10,1,50101,160,6:50:00
20070504071853,2007,37,5,10,1,50101,135,9:45:00
20070504071853,2007,37,5,10,1,50101,120,12:30:00
20070504071853,2007,37,5,10,1,50101,105,14:45:00
20070504071856,2007,37,50,5,1,50303,20,11:40:00
20070504071856,2007,37,50,5,1,50303,240,12:00:00
20070504071864,2007,37,45,0,2,50101,120,9:00:00
20070504071864,2007,37,45,0,2,50101,180,11:05:00
20070504071864,2007,37,45,0,2,50101,385,14:20:00
20070504071869,2007,37,60,0,2,50101,225,7:45:00
20070504071869,2007,37,60,0,2,50101,230,12:10:00
20070504071876,2007,38,15,0,2,50101,300,7:02:00
20070504071876,2007,38,15,0,2,50101,333,12:27:00
20070504071887,2007,39,30,285,1,50101,285,23:15:00
20070504071891,2007,39,65,25,1,50101,135,6:00:00
20070504071891,2007,39,65,25,1,50101,200,8:40:00
20070504071891,2007,39,65,25,1,50101,135,12:45:00
20070504071891,2007,39,65,25,1,50101,170,15:20:00
20070504071908,2007,39,30,0,2,50101,110,22:10:00
20070504071912,2007,39,180,0,2,50101,180,8:30:00
20070504071912,2007,39,180,0,2,50101,180,15:00:00
20070504071915,2007,39,10,30,1,50101,670,7:20:00
20070504071924,2007,39,50,5,1,50101,120,12:45:00
20070504071924,2007,39,50,5,1,50101,2,0:00:00
20070504071930,2007,39,35,10,1,50101,255,8:00:00
20070504071930,2007,39,35,10,1,50101,195,13:45:00
20070504071930,2007,39,35,10,1,50101,20,22:10:00
20070504071936,2007,39,30,9996,96,50101,435,6:45:00
20070504071941,2007,39,135,0,2,50101,60,8:55:00
20070504071941,2007,39,135,0,2,50101,35,11:25:00
20070504071941,2007,39,135,0,2,50101,135,16:15:00
20070504071941,2007,39,135,0,2,50101,5,20:30:00
20070504071945,2007,39,45,15,1,50101,410,4:40:00
20070504071947,2007,39,60,35,1,50101,280,8:50:00
20070504071955,2007,39,40,15,1,60101,250,7:50:00
20070504071955,2007,39,40,15,1,60101,165,12:30:00
20070504071956,2007,39,60,89,1,60101,224,6:16:00
20070504071956,2007,39,60,89,1,60101,242,10:30:00
20070504071959,2007,39,135,0,2,50101,105,8:00:00
20070504071959,2007,39,135,0,2,50101,105,10:00:00
20070504071959,2007,39,135,0,2,50101,75,12:15:00
20070504071959,2007,39,135,0,2,50101,135,13:45:00
20070504071974,2007,40,60,20,1,50101,240,8:00:00
20070504071974,2007,40,60,20,1,50101,315,12:30:00
20070504071975,2007,40,45,20,1,50101,360,8:00:00
20070504071975,2007,40,45,20,1,50101,180,14:30:00
20070504071983,2007,40,120,5,1,50101,105,12:00:00
20070504071983,2007,40,120,5,1,50101,120,14:00:00
20070504071983,2007,40,120,5,1,50101,105,16:15:00
20070504071983,2007,40,120,5,1,50101,120,19:00:00
20070504071984,2007,40,45,15,1,50101,5,13:18:00
20070504072008,2007,41,100,444,1,50101,119,12:01:00
20070504072008,2007,41,100,444,1,50101,220,14:20:00
20070504072008,2007,41,100,444,1,50101,105,18:15:00
20070504072009,2007,42,45,0,2,50101,270,14:35:00
20070504072009,2007,42,45,0,2,50101,220,19:35:00
20070504072010,2007,42,35,5,1,50101,130,15:35:00
20070504072023,2007,42,120,10,1,50101,180,18:00:00
20070504072030,2007,42,45,0,2,50101,60,4:00:00
20070504072030,2007,42,45,0,2,50101,88,21:02:00
20070504072030,2007,42,45,0,2,50101,58,23:02:00
20070504072032,2007,42,60,0,2,50101,325,6:35:00
20070504072032,2007,42,60,0,2,50101,210,12:30:00
20070504072037,2007,42,60,75,1,50101,505,8:35:00
20070504072062,2007,42,120,41,1,50101,120,4:00:00
20070504072062,2007,42,120,41,1,50101,120,18:00:00
20070504072062,2007,42,120,41,1,50101,105,20:15:00
20070504072062,2007,42,120,41,1,50101,120,22:15:00
20070504072062,2007,42,120,41,1,50101,75,0:45:00
20070504072062,2007,42,120,41,1,50101,105,2:15:00
20070504072065,2007,42,10,15,1,50101,180,9:27:00
20070504072065,2007,42,10,15,1,50101,198,12:42:00
20070504072067,2007,42,30,20,1,50101,210,8:30:00
20070504072067,2007,42,30,20,1,50101,190,12:20:00
20070504072067,2007,42,30,20,1,50101,130,15:50:00
20070504072104,2007,45,105,5,1,50101,110,5:10:00
20070504072104,2007,45,105,5,1,50101,210,7:25:00
20070504072104,2007,45,105,5,1,50101,160,11:50:00
20070504072111,2007,45,100,0,2,50101,365,6:55:00
20070504072111,2007,45,100,0,2,50101,210,14:00:00
20070504072113,2007,45,60,5,1,50101,245,7:55:00
20070504072113,2007,45,60,5,1,50101,100,12:20:00
20070504072129,2007,46,70,0,2,50101,275,7:25:00
20070504072129,2007,46,70,0,2,50101,180,12:30:00
20070504072134,2007,47,25,0,2,50101,120,7:40:00
20070504072134,2007,47,25,0,2,50101,90,15:20:00
20070504072138,2007,47,75,10,1,50101,240,7:00:00
20070504072138,2007,47,75,10,1,50101,225,11:45:00
20070504072146,2007,47,30,5,1,50101,300,9:05:00
20070504072149,2007,47,30,10,1,50101,125,6:55:00
20070504072149,2007,47,30,10,1,50101,75,9:15:00
20070504072151,2007,47,45,2,1,50101,278,7:07:00
20070504072151,2007,47,45,2,1,50101,197,12:13:00
20070504072153,2007,47,55,15,1,50101,480,15:30:00
20070504072157,2007,47,60,40,1,50303,60,13:02:00
20070504072170,2007,48,45,5,1,50101,135,4:00:00
20070504072170,2007,48,45,5,1,50101,210,21:30:00
20070504072170,2007,48,45,5,1,50101,165,1:15:00
20070504072172,2007,48,50,0,2,50101,330,6:30:00
20070504072172,2007,48,50,0,2,50101,210,12:30:00
20070504072173,2007,48,150,0,2,50101,405,6:45:00
20070504072173,2007,48,150,0,2,50101,320,14:40:00
20070504072173,2007,48,150,0,2,50101,5,22:35:00
20070504072174,2007,48,23,0,2,50101,230,7:10:00
20070504072174,2007,48,23,0,2,50101,250,11:50:00
20070504072174,2007,48,23,0,2,50102,180,16:10:00
20070504072178,2007,48,68,1,1,50101,330,6:30:00
20070504072178,2007,48,68,1,1,50101,360,12:30:00
20070504072182,2007,48,10,0,2,50101,175,7:05:00
20070504072182,2007,48,10,0,2,50101,255,10:15:00
20070504072182,2007,48,10,0,2,50101,75,14:45:00
20070504072194,2007,48,95,0,2,50101,120,7:00:00
20070504072194,2007,48,95,0,2,50101,135,9:15:00
20070504072194,2007,48,95,0,2,50101,150,12:30:00
20070504072194,2007,48,95,0,2,50101,60,15:15:00
20070504072197,2007,48,90,0,2,50101,236,8:04:00
20070504072197,2007,48,90,0,2,50101,241,12:59:00
20070504072198,2007,48,60,0,2,50101,385,4:35:00
20070504072198,2007,48,60,0,2,50101,420,11:30:00
20070504072221,2007,48,90,0,2,50101,120,10:00:00
20070504072221,2007,48,90,0,2,50101,225,12:15:00
20070504072221,2007,48,90,0,2,50101,135,17:00:00
20070504072231,2007,48,90,0,2,50101,180,7:00:00
20070504072231,2007,48,90,0,2,50101,60,11:40:00
20070504072237,2007,48,50,15,1,50101,155,7:10:00
20070504072237,2007,48,50,15,1,50101,92,9:58:00
20070504072237,2007,48,50,15,1,50101,163,12:17:00
20070504072237,2007,48,50,15,1,50101,5,15:00:00
20070504072237,2007,48,50,15,1,50101,100,15:05:00
20070504072244,2007,48,110,5,1,50101,250,5:35:00
20070504072244,2007,48,110,5,1,50101,120,10:00:00
20070504072244,2007,48,110,5,1,50101,65,12:55:00
20070504072244,2007,48,110,5,1,50101,45,14:15:00
20070504072244,2007,48,110,5,1,50102,240,17:00:00
20070504072250,2007,48,15,0,2,50101,60,10:30:00
20070504072250,2007,48,15,0,2,50101,900,13:00:00
20070504072259,2007,48,35,5,1,50101,120,10:00:00
20070504072259,2007,48,35,5,1,50102,120,12:20:00
20070504072259,2007,48,35,5,1,50101,210,14:40:00
20070504072259,2007,48,35,5,1,50201,20,21:11:00
20070504072259,2007,48,35,5,1,50201,10,21:46:00
20070504072259,2007,48,35,5,1,50201,45,22:11:00
20070504072259,2007,48,35,5,1,50201,45,23:15:00
20070504072285,2007,48,90,15,1,50101,125,8:55:00
20070504072285,2007,48,90,15,1,50101,80,11:10:00
20070504072285,2007,48,90,15,1,50101,60,13:30:00
20070504072288,2007,48,55,0,2,50101,210,6:00:00
20070504072288,2007,48,55,0,2,50101,230,9:40:00
20070504072288,2007,48,55,0,2,50101,240,14:00:00
20070504072288,2007,48,55,0,2,50101,105,18:15:00
20070504072293,2007,48,15,5,1,50101,270,23:30:00
20070504072304,2007,48,40,0,2,50101,480,7:45:00
20070504072304,2007,48,40,0,2,50101,180,16:00:00
20070504072304,2007,48,40,0,2,50101,30,20:54:00
20070504072317,2007,48,100,0,1,50101,180,8:00:00
20070504072317,2007,48,100,0,1,50101,240,12:00:00
20070504072320,2007,48,90,10,1,50101,30,22:10:00
20070504072324,2007,48,30,10,1,50101,128,10:52:00
20070504072324,2007,48,30,10,1,50101,105,13:15:00
20070504072324,2007,48,30,10,1,50101,50,16:10:00
20070504072324,2007,48,30,10,1,50101,120,17:15:00
20070504072325,2007,48,90,20,1,50101,180,14:30:00
20070504072325,2007,48,90,20,1,50101,180,18:00:00
20070504072325,2007,48,90,20,1,50101,110,21:10:00
20070504072328,2007,48,65,0,2,50101,120,5:45:00
20070504072328,2007,48,65,0,2,50101,120,8:00:00
20070504072328,2007,48,65,0,2,50101,90,10:30:00
20070504072328,2007,48,65,0,2,50101,135,12:15:00
20070504072333,2007,48,65,2,1,50101,150,8:30:00
20070504072333,2007,48,65,2,1,50101,330,12:00:00
20070504072334,2007,48,120,0,2,50101,45,8:00:00
20070504072334,2007,48,120,0,2,50101,30,13:05:00
20070504072336,2007,49,65,0,2,50101,15,6:45:00
20070504072336,2007,49,65,0,2,50101,120,7:00:00
20070504072336,2007,49,65,0,2,50101,165,9:15:00
20070504072336,2007,49,65,0,2,50101,180,12:30:00
20070504072340,2007,49,65,4,1,60102,60,13:13:00
20070504072343,2007,49,30,15,1,50101,735,12:00:00
20070504072344,2007,49,75,1,1,50101,265,7:50:00
20070504072344,2007,49,75,1,1,50101,290,12:40:00
20070504072350,2007,49,60,0,2,50101,195,10:45:00
20070504072350,2007,49,60,0,2,50101,240,14:30:00
20070504072350,2007,49,60,0,2,50101,45,18:45:00
20070504072360,2007,51,20,20,1,50101,420,10:00:00
20070504072360,2007,51,20,20,1,50101,365,17:25:00
20070504072362,2007,51,30,30,1,50101,180,6:00:00
20070504072362,2007,51,30,30,1,50101,160,9:20:00
20070504072362,2007,51,30,30,1,50101,120,12:30:00
20070504072363,2007,51,0,35,1,50101,120,15:13:00
20070504072374,2007,51,50,30,1,50101,420,6:30:00
20070504072374,2007,51,50,30,1,50101,240,14:35:00
20070504072376,2007,51,20,30,1,50101,90,17:45:00
20070504072378,2007,51,75,3,1,50101,300,7:00:00
20070504072378,2007,51,75,3,1,50101,180,12:30:00
20070504072399,2007,51,45,1,1,50101,60,4:00:00
20070504072399,2007,51,45,1,1,50102,285,15:00:00
20070504072399,2007,51,45,1,1,50101,100,22:20:00
20070504072399,2007,51,45,1,1,50101,180,1:00:00
20070504072425,2007,53,120,0,2,50101,255,7:45:00
20070504072425,2007,53,120,0,2,50101,300,13:00:00
20070504072428,2007,53,85,0,2,50101,260,8:10:00
20070504072428,2007,53,85,0,2,50101,300,13:00:00
20070504072428,2007,53,85,0,2,50101,30,18:10:00
20070504072443,2007,53,15,25,1,50101,675,7:45:00
20070504072443,2007,53,15,25,1,50101,50,20:25:00
20070504072450,2007,53,45,0,2,50101,300,7:00:00
20070504072450,2007,53,45,0,2,50101,180,12:30:00
20070504072450,2007,53,45,0,2,60101,180,16:00:00
20070504072457,2007,54,60,4,1,50101,210,8:00:00
20070504072457,2007,54,60,4,1,50101,340,11:50:00
20070504072462,2007,54,30,9996,96,50101,275,6:25:00
20070504072462,2007,54,30,9996,96,50101,270,11:30:00
20070504072472,2007,55,15,10,1,50101,675,7:30:00
20070504072472,2007,55,15,10,1,50101,135,20:45:00
20070504072476,2007,55,90,10,1,50101,310,7:20:00
20070504072476,2007,55,90,10,1,50101,190,13:20:00
20070504072494,2007,55,30,0,2,50101,339,6:21:00
20070504072494,2007,55,30,0,2,50101,160,12:20:00
20070504072495,2007,55,25,5,1,50101,230,8:00:00
20070504072495,2007,55,25,5,1,50101,250,12:20:00
20070504072496,2007,55,10,170,1,50101,315,6:45:00
20070504072496,2007,55,10,170,1,50101,165,12:15:00
20070504072504,2007,8,90,0,2,50101,180,8:00:00
20070504072504,2007,8,90,0,2,50101,215,11:15:00
20070504072504,2007,8,90,0,2,50101,125,16:10:00
20070504072509,2007,8,75,0,2,50101,180,8:00:00
20070504072509,2007,8,75,0,2,50101,35,11:25:00
20070504072509,2007,8,75,0,2,50101,311,12:49:00
20070504072509,2007,8,75,0,2,50101,60,22:00:00
20070504072517,2007,8,45,0,2,50101,202,6:38:00
20070504072517,2007,8,45,0,2,50101,195,10:15:00
20070504072517,2007,8,45,0,2,50101,75,13:45:00
20070504072519,2007,8,60,35,1,50101,180,9:00:00
20070504072519,2007,8,60,35,1,50101,50,12:20:00
20070504072519,2007,8,60,35,1,50102,75,16:15:00
20070504072520,2007,8,65,0,2,50101,136,6:29:00
20070504072520,2007,8,65,0,2,50101,120,9:00:00
20070504072520,2007,8,65,0,2,50101,75,11:30:00
20070504072520,2007,8,65,0,2,50101,120,13:00:00
20070504072520,2007,8,65,0,2,50102,176,15:29:00
20070504072520,2007,8,65,0,2,50102,120,19:00:00
20070504072520,2007,8,65,0,2,50102,55,21:15:00
20070504072536,2007,11,90,135,1,50101,45,15:05:00
20070504072542,2007,19,50,30,1,50101,156,4:54:00
20070504072542,2007,19,50,30,1,50101,560,7:40:00
20070504072560,2007,21,145,10,1,50101,135,6:15:00
20070504072560,2007,21,145,10,1,50101,135,8:45:00
20070504072560,2007,21,145,10,1,50101,120,11:45:00
20070504072560,2007,21,145,10,1,50101,75,14:00:00
20070504072567,2007,23,85,0,2,50101,30,6:40:00
20070504072567,2007,23,85,0,2,50101,160,7:20:00
20070504072567,2007,23,85,0,2,50101,110,10:10:00
20070504072567,2007,23,85,0,2,50101,90,12:30:00
20070504072567,2007,23,85,0,2,50101,115,14:05:00
20070504072571,2007,24,45,20,1,50101,295,8:05:00
20070504072571,2007,24,45,20,1,50101,330,13:30:00
20070504072575,2007,24,65,0,2,50101,280,5:20:00
20070504072575,2007,24,65,0,2,50101,325,11:20:00
20070504072579,2007,24,30,60,1,50101,92,7:28:00
20070504072579,2007,24,30,60,1,50101,170,9:10:00
20070504072579,2007,24,30,60,1,50101,330,12:30:00
20070504072588,2007,24,60,0,2,50101,150,6:00:00
20070504072588,2007,24,60,0,2,50101,330,9:00:00
20070504072591,2007,27,35,0,2,50101,60,18:00:00
20070504072591,2007,27,35,0,2,50101,30,21:00:00
20070504072603,2007,27,15,60,1,50102,415,9:35:00
20070504072603,2007,27,15,60,1,50102,110,17:40:00
20070504072603,2007,27,15,60,1,50102,345,19:45:00
20070504072604,2007,27,60,15,1,50101,240,14:45:00
20070504072604,2007,27,60,15,1,50101,255,19:15:00
20070504072605,2007,27,30,0,2,50101,420,4:00:00
20070504072605,2007,27,30,0,2,50101,420,13:30:00
20070504072606,2007,27,110,0,2,50101,60,10:00:00
20070504072616,2007,31,75,10,1,50101,230,7:55:00
20070504072616,2007,31,75,10,1,50101,30,12:35:00
20070504072616,2007,31,75,10,1,50101,260,13:10:00
20070504072616,2007,31,75,10,1,50101,30,19:20:00
20070504072620,2007,32,15,0,2,50101,600,6:00:00
20070504072627,2007,33,80,20,1,50101,262,5:38:00
20070504072627,2007,33,80,20,1,50101,410,10:10:00
20070504072627,2007,33,80,20,1,50101,20,19:00:00
20070504072634,2007,40,30,10,1,50101,165,7:15:00
20070504072634,2007,40,30,10,1,50101,355,10:05:00
20070504072635,2007,40,90,0,2,50101,298,8:02:00
20070504072635,2007,40,90,0,2,50101,240,14:00:00
20070504072650,2007,45,65,0,2,50101,154,23:26:00
20070504072650,2007,45,65,0,2,50101,100,2:20:00
20070504072652,2007,45,60,0,2,50101,420,7:00:00
20070504072652,2007,45,60,0,2,50101,75,14:15:00
20070504072658,2007,45,30,0,2,50399,435,9:15:00
20070504072663,2007,51,118,0,2,50101,238,7:42:00
20070504072663,2007,51,118,0,2,50101,210,12:00:00
20070504072671,2007,51,20,20,1,50101,295,9:50:00
20070504072671,2007,51,20,20,1,50101,135,15:00:00
20070504072684,2007,55,65,5,1,50102,60,14:27:00
20070504072686,2007,55,80,8,1,50101,275,7:25:00
20070504072686,2007,55,80,8,1,50101,240,12:30:00
20070504072688,2007,55,40,30,1,50101,590,8:00:00
20070504072690,2007,56,98,0,2,50101,225,8:30:00
20070504072690,2007,56,98,0,2,50101,245,12:55:00
20070505070008,2007,4,75,10,1,50101,300,8:00:00
20070505070008,2007,4,75,10,1,50101,195,13:30:00
20070505070008,2007,4,75,10,1,50101,30,20:50:00
20070505070123,2007,45,95,10,1,50101,225,7:45:00
20070505070123,2007,45,95,10,1,50101,225,12:30:00
20070505070123,2007,45,95,10,1,50101,235,16:35:00
20070505070536,2007,2,75,0,2,50101,205,8:05:00
20070505070536,2007,2,75,0,2,50101,270,12:30:00
20070505070616,2007,6,90,20,1,50101,170,9:40:00
20070505070616,2007,6,90,20,1,50101,255,13:00:00
20070505070657,2007,6,80,42,1,60101,60,9:10:00
20070505070745,2007,6,75,0,2,50303,10,17:42:00
20070505070805,2007,6,40,1,1,50101,208,4:32:00
20070505070805,2007,6,40,1,1,50101,130,8:20:00
20070505070805,2007,6,40,1,1,50101,95,10:55:00
20070505070805,2007,6,40,1,1,50101,100,12:50:00
20070505070915,2007,12,25,0,2,50101,255,8:15:00
20070505070915,2007,12,25,0,2,50101,105,12:45:00
20070505070952,2007,12,60,10,1,50101,240,6:10:00
20070505070952,2007,12,60,10,1,50101,130,10:20:00
20070505070952,2007,12,60,10,1,50101,120,13:00:00
20070505071128,2007,16,60,30,1,50101,120,8:45:00
20070505071128,2007,16,60,30,1,50101,90,14:10:00
20070505071128,2007,16,60,30,1,50101,120,15:40:00
20070505071132,2007,17,90,0,2,50101,120,7:10:00
20070505071132,2007,17,90,0,2,50101,120,10:30:00
20070505071132,2007,17,90,0,2,50101,290,13:10:00
20070505071132,2007,17,90,0,2,50101,120,21:35:00
20070505071174,2007,17,75,5,1,50101,210,8:00:00
20070505071174,2007,17,75,5,1,50101,305,12:15:00
20070505071302,2007,21,60,5,1,50101,395,6:25:00
20070505071302,2007,21,60,5,1,50101,240,13:30:00
20070505071328,2007,22,90,5,1,50101,185,8:55:00
20070505071328,2007,22,90,5,1,50101,330,12:30:00
20070505071567,2007,29,60,60,1,50101,530,7:40:00
20070505071579,2007,30,0,25,1,50101,45,8:30:00
20070505071628,2007,34,0,17,1,50303,115,11:35:00
20070505071628,2007,34,0,17,1,50303,60,14:35:00
20070505071628,2007,34,0,17,1,50303,20,18:35:00
20070505071651,2007,34,50,15,1,60101,255,6:45:00
20070505071651,2007,34,50,15,1,60101,180,11:30:00
20070505071651,2007,34,50,15,1,60102,30,16:45:00
20070505071685,2007,36,50,5,1,50101,300,9:00:00
20070505071841,2007,37,20,0,2,50101,195,8:45:00
20070505071841,2007,37,20,0,2,50101,273,12:27:00
20070505071953,2007,40,60,25,1,50101,240,8:05:00
20070505072172,2007,48,180,0,2,50101,60,22:15:00
20070505072199,2007,48,75,10,1,50101,250,12:50:00
20070505072270,2007,48,60,0,2,50101,630,13:00:00
20070505072317,2007,49,50,0,2,50101,245,6:55:00
20070505072317,2007,49,50,0,2,50101,300,11:30:00
20070505072389,2007,53,50,0,2,50101,240,6:00:00
20070505072389,2007,53,50,0,2,50101,150,12:00:00
20070505072496,2007,8,0,30,1,50101,535,13:20:00
20070505072597,2007,27,55,10,1,50101,225,5:45:00
20070505072597,2007,27,55,10,1,50101,135,9:45:00
20070505072597,2007,27,55,10,1,50101,120,12:30:00
